"word1","freq"
"vehicles",18
"village",18
"vintage",18
"violent",18
"volunteer",18
"william",18
"wines",18
"writers",18
"“’s",17
"acts",17
"advertising",17
"agents",17
"ale",17
"andrew",17
"answered",17
"ap",17
"apartment",17
"aren’t",17
"articles",17
"artists",17
"athletic",17
"attempts",17
"aug",17
"bears",17
"besides",17
"bored",17
"boyfriend",17
"brush",17
"cap",17
"cats",17
"causing",17
"cell",17
"centers",17
"centre",17
"century",17
"cheap",17
"citys",17
"client",17
"clock",17
"collective",17
"combine",17
"comfort",17
"competitive",17
"constantly",17
"contest",17
"crying",17
"decent",17
"deeply",17
"dining",17
"drinks",17
"dude",17
"editor",17
"electric",17
"electricity",17
"empty",17
"entered",17
"episode",17
"eric",17
"escape",17
"failing",17
"faster",17
"feb",17
"fifth",17
"fighting",17
"file",17
"founded",17
"france",17
"grocery",17
"guitar",17
"handle",17
"hawaii",17
"heaven",17
"horse",17
"hosted",17
"inch",17
"increasing",17
"initial",17
"inspiration",17
"issued",17
"jazz",17
"maintain",17
"miller",17
"normally",17
"ny",17
"offices",17
"operations",17
"organizations",17
"originally",17
"painting",17
"panel",17
"partners",17
"philadelphia",17
"pleased",17
"presented",17
"prince",17
"prize",17
"proposal",17
"proposed",17
"provides",17
"purposes",17
"recovery",17
"regional",17
"sen",17
"shops",17
"shout",17
"smell",17
"soup",17
"sources",17
"specifically",17
"stolen",17
"struggling",17
"studying",17
"suggestions",17
"surrounding",17
"t",17
"talks",17
"terrible",17
"thanksgiving",17
"township",17
"truck",17
"ultimately",17
"vanilla",17
"wanting",17
"warning",17
"wash",17
"wet",17
"wheel",17
"yo",17
"“’m",16
"actor",16
"affairs",16
"affordable",16
"ah",16
"analysis",16
"app",16
"appointment",16
"awful",16
"bags",16
"bodies",16
"border",16
"boring",16
"boss",16
"britain",16
"carrying",16
"cents",16
"channel",16
"chef",16
"circle",16
"clothing",16
"confirmed",16
"creation",16
"creativity",16
"credits",16
"creek",16
"dallas",16
"dancing",16
"dangerous",16
"dates",16
"developing",16
"dialogue",16
"dollar",16
"don",16
"drawn",16
"drivers",16
"el",16
"elections",16
"environmental",16
"exchange",16
"exercise",16
"expressed",16
"facts",16
"fancy",16
"formal",16
"frank",16
"function",16
"garage",16
"generation",16
"ghost",16
"gop",16
"graduate",16
"hadnt",16
"imagination",16
"incident",16
"incredible",16
"invite",16
"irish",16
"iron",16
"jamie",16
"jumped",16
"junior",16
"kick",16
"kim",16
"kinds",16
"lakers",16
"laughing",16
"lewis",16
"links",16
"male",16
"medium",16
"mile",16
"mo",16
"models",16
"multiple",16
"noise",16
"northern",16
"nose",16
"officially",16
"operating",16
"owns",16
"pace",16
"parks",16
"passes",16
"passing",16
"patterns",16
"payments",16
"picks",16
"plastic",16
"playoff",16
"poem",16
"policies",16
"possibility",16
"powerful",16
"precious",16
"presentation",16
"presidential",16
"reaction",16
"rebounds",16
"recorded",16
"regardless",16
"requires",16
"responsibility",16
"retweet",16
"rough",16
"shares",16
"sight",16
"spiritual",16
"split",16
"spokeswoman",16
"sport",16
"stomach",16
"strategy",16
"studies",16
"suggests",16
"surely",16
"surface",16
"suspended",16
"theory",16
"thin",16
"tip",16
"tomatoes",16
"topic",16
"transfer",16
"troubled",16
"vast",16
"wake",16
"waste",16
"wit",16
"writes",16
"youd",16
"youtube",16
"al",15
"alternative",15
"amendment",15
"ann",15
"anne",15
"anniversary",15
"announce",15
"annoying",15
"appearance",15
"applications",15
"argued",15
"argument",15
"attitude",15
"awkward",15
"bands",15
"basement",15
"beating",15
"beers",15
"bonds",15
"bush",15
"capable",15
"causes",15
"chances",15
"charlie",15
"childhood",15
"closing",15
"commitment",15
"communications",15
"compensation",15
"compete",15
"consistent",15
"coverage",15
"crew",15
"da",15
"dave",15
"democratic",15
"deputy",15
"describe",15
"determine",15
"determined",15
"disney",15
"drawing",15
"employee",15
"essentially",15
"established",15
"exact",15
"excitement",15
"express",15
"extreme",15
"f",15
"factor",15
"false",15
"fantastic",15
"favor",15
"ff",15
"fields",15
"fingers",15
"flavors",15
"friendship",15
"fry",15
"gang",15
"giant",15
"granted",15
"grateful",15
"guests",15
"hide",15
"hiring",15
"hundred",15
"hung",15
"hurts",15
"illness",15
"inning",15
"intended",15
"internal",15
"investigators",15
"investors",15
"jury",15
"lanes",15
"lawsuit",15
"lineup",15
"loan",15
"loose",15
"manning",15
"marathon",15
"markets",15
"matthew",15
"mistakes",15
"moms",15
"motion",15
"motivated",15
"moves",15
"newly",15
"onions",15
"operation",15
"ownership",15
"package",15
"painted",15
"parent",15
"participants",15
"perfectly",15
"phones",15
"plot",15
"poetry",15
"pour",15
"pride",15
"proceeds",15
"providing",15
"purchased",15
"recall",15
"referring",15
"reputation",15
"resident",15
"reviewed",15
"reviews",15
"rick",15
"ring",15
"rookie",15
"roughly",15
"roy",15
"russia",15
"salary",15
"saved",15
"scenes",15
"seed",15
"shortly",15
"silent",15
"silver",15
"sin",15
"slice",15
"spaces",15
"spurs",15
"stuffed",15
"suit",15
"supporting",15
"supports",15
"tech",15
"teens",15
"teeth",15
"testing",15
"thankful",15
"theater",15
"throwing",15
"todays",15
"touchdown",15
"trading",15
"trash",15
"trend",15
"typical",15
"un",15
"update",15
"vacation",15
"vegetables",15
"veterans",15
"visual",15
"volunteers",15
"wrapped",15
"zimmerman",15
"academic",14
"adopted",14
"analyst",14
"animal",14
"antonio",14
"appeal",14
"asia",14
"asks",14
"awarded",14
"bake",14
"ballot",14
"bass",14
"bath",14
"beef",14
"beings",14
"bell",14
"blend",14
"boxes",14
"brands",14
"bro",14
"burst",14
"cafe",14
"candy",14
"cardinals",14
"carefully",14
"cells",14
"checked",14
"coat",14
"connected",14
"cricket",14
"cultural",14
"curious",14
"dan",14
"deeper",14
"deficit",14
"delivered",14
"denied",14
"depending",14
"deserve",14
"detailed",14
"disappointed",14
"discussions",14
"dish",14
"donors",14
"dreaming",14
"duck",14
"employment",14
"ensure",14
"entertainment",14
"examples",14
"exhibition",14
"expand",14
"expectations",14
"experts",14
"fails",14
"fault",14
"fewer",14
"fiction",14
"files",14
"filling",14
"flights",14
"flower",14
"forces",14
"foreclosure",14
"franchise",14
"gain",14
"gate",14
"gorgeous",14
"hat",14
"heels",14
"helpful",14
"henry",14
"improved",14
"increases",14
"india",14
"inner",14
"instance",14
"intelligence",14
"ipad",14
"iran",14
"jealous",14
"jerry",14
"jets",14
"joseph",14
"judges",14
"kinda",14
"kit",14
"ladies",14
"las",14
"lay",14
"lazy",14
"legislators",14
"loaded",14
"madison",14
"marks",14
"meantime",14
"minnesota",14
"mode",14
"mood",14
"mortgage",14
"mutual",14
"ncaa",14
"newspaper",14
"ninth",14
"novels",14
"numerous",14
"odd",14
"ongoing",14
"opens",14
"orlando",14
"painful",14
"passage",14
"patient",14
"pics",14
"pleasure",14
"possession",14
"prefer",14
"pro",14
"profile",14
"promote",14
"ps",14
"publishing",14
"quit",14
"quotes",14
"recommend",14
"recording",14
"registration",14
"regulations",14
"relations",14
"relax",14
"remained",14
"rep",14
"requirements",14
"rogers",14
"ruling",14
"salmon",14
"scale",14
"scared",14
"sean",14
"searching",14
"seats",14
"shake",14
"shift",14
"shocked",14
"sixth",14
"smooth",14
"soil",14
"statements",14
"struggled",14
"surrounded",14
"susan",14
"swear",14
"switch",14
"technical",14
"teen",14
"thankfully",14
"theatre",14
"toast",14
"towns",14
"tune",14
"unexpected",14
"unknown",14
"values",14
"vegetarian",14
"viewing",14
"voted",14
"weekends",14
"weekly",14
"wondering",14
"wooden",14
"wore",14
"-called",13
"•",13
"acres",13
"adam",13
"administrative",13
"affect",13
"allen",13
"analysts",13
"anderson",13
"andor",13
"approval",13
"apps",13
"atlantic",13
"australia",13
"barack",13
"bbq",13
"believed",13
"ben",13
"bin",13
"brad",13
"broadway",13
"brooklyn",13
"buddy",13
"buffalo",13
"calif",13
"captured",13
"category",13
"ceiling",13
"chamber",13
"chapel",13
"charity",13
"chasing",13
"chat",13
"checking",13
"childrens",13
"christians",13
"classroom",13
"cloud",13
"coaches",13
"colleagues",13
"collected",13
"commit",13
"complicated",13
"confused",13
"congratulations",13
"congressional",13
"contacted",13
"contemporary",13
"dealer",13
"description",13
"devastating",13
"differences",13
"directors",13
"disaster",13
"display",13
"divided",13
"domestic",13
"download",13
"dozens",13
"dressed",13
"dying",13
"earthquake",13
"ed",13
"edition",13
"efficient",13
"elizabeth",13
"em",13
"employed",13
"encourage",13
"encouraged",13
"excuse",13
"expecting",13
"experienced",13
"facing",13
"fail",13
"fame",13
"filing",13
"finance",13
"finds",13
"flood",13
"follows",13
"frame",13
"freaking",13
"gallery",13
"gather",13
"girlfriend",13
"golf",13
"goodness",13
"grass",13
"gray",13
"greece",13
"grey",13
"handed",13
"hardly",13
"haven’t",13
"headquarters",13
"healing",13
"hired",13
"homemade",13
"horror",13
"husbands",13
"immigrants",13
"indians",13
"industrial",13
"influenced",13
"involves",13
"item",13
"kicking",13
"launch",13
"lisa",13
"losses",13
"mail",13
"mainly",13
"meals",13
"method",13
"navy",13
"nelson",13
"nervous",13
"nick",13
"noon",13
"opponents",13
"opposite",13
"outstanding",13
"oven",13
"pants",13
"parker",13
"passion",13
"pays",13
"porch",13
"positions",13
"potatoes",13
"powder",13
"praise",13
"pregnant",13
"profit",13
"proof",13
"properties",13
"pub",13
"publicly",13
"pumpkin",13
"pure",13
"raising",13
"re",13
"recession",13
"regarding",13
"register",13
"registered",13
"regularly",13
"relatively",13
"repeat",13
"representatives",13
"reserve",13
"retailers",13
"revealed",13
"riding",13
"rob",13
"ron",13
"roster",13
"route",13
"sacramento",13
"sadly",13
"scientists",13
"selection",13
"senator",13
"sheep",13
"sinister",13
"sisters",13
"sits",13
"slide",13
"soccer",13
"software",13
"solo",13
"someday",13
"sought",13
"specials",13
"staring",13
"steel",13
"stocks",13
"structure",13
"submit",13
"succeed",13
"sucks",13
"superior",13
"supply",13
"talented",13
"tebow",13
"temple",13
"temporary",13
"theyll",13
"threatened",13
"tie",13
"ties",13
"till",13
"trained",13
"trips",13
"tweeted",13
"tweeting",13
"unemployment",13
"universe",13
"updates",13
"upper",13
"upset",13
"useful",13
"user",13
"users",13
"victims",13
"wilson",13
"witness",13
"woke",13
"women’s",13
"worker",13
"yea",13
"zero",13
"-foot-",12
"-mile",12
"-pm",12
"“”",12
"accompanied",12
"actors",12
"advance",12
"advocate",12
"afterward",12
"agenda",12
"aid",12
"alabama",12
"allegations",12
"amongst",12
"anna",12
"apples",12
"appropriate",12
"arena",12
"argue",12
"arrest",12
"assets",12
"assist",12
"attached",12
"attacks",12
"aunt",12
"averaged",12
"awareness",12
"backed",12
"ban",12
"bc",12
"believes",12
"beside",12
"blocked",12
"boats",12
"bold",12
"booth",12
"boots",12
"bout",12
"broad",12
"bulls",12
"calm",12
"candidate",12
"cc",12
"ceremony",12
"chain",12
"challenges",12
"champion",12
"checks",12
"cinnamon",12
"columbia",12
"columbus",12
"communication",12
"companys",12
"consequences",12
"consistently",12
"consulting",12
"contributed",12
"convention",12
"conversations",12
"corp",12
"countrys",12
"counts",12
"covering",12
"creates",12
"critics",12
"dale",12
"darkness",12
"decade",12
"define",12
"defined",12
"del",12
"delay",12
"departments",12
"depends",12
"designer",12
"designs",12
"desk",12
"diagnosed",12
"dose",12
"dried",12
"earning",12
"eastern",12
"educational",12
"emily",12
"employers",12
"engineering",12
"equal",12
"ers",12
"exercises",12
"expenses",12
"extraordinary",12
"factors",12
"falling",12
"fate",12
"favorites",12
"finals",12
"flavor",12
"fly",12
"focusing",12
"fool",12
"forgotten",12
"formula",12
"franklin",12
"fred",12
"freshman",12
"frozen",12
"fuel",12
"gingrich",12
"glory",12
"goods",12
"governments",12
"h",12
"halloween",12
"hockey",12
"holds",12
"holes",12
"homeowners",12
"hoped",12
"hosting",12
"hubby",12
"identified",12
"iii",12
"importantly",12
"impressed",12
"improving",12
"indian",12
"innings",12
"institute",12
"institution",12
"integrity",12
"involvement",12
"jam",12
"jews",12
"jimmy",12
"knee",12
"label",12
"laptop",12
"launched",12
"leather",12
"length",12
"limits",12
"listed",12
"loans",12
"luke",12
"luxury",12
"mac",12
"masters",12
"meets",12
"merely",12
"metro",12
"minds",12
"mini",12
"mississippi",12
"mount",12
"musicians",12
"nashville",12
"needless",12
"newest",12
"northeast",12
"nov",12
"optimistic",12
"orders",12
"organic",12
"orleans",12
"pacific",12
"panels",12
"papers",12
"participating",12
"passionate",12
"patience",12
"penalty",12
"pension",12
"pilot",12
"pirate",12
"planet",12
"pleaded",12
"potentially",12
"powers",12
"probation",12
"promises",12
"publishers",12
"punch",12
"puts",12
"qualify",12
"raises",12
"reaching",12
"regime",12
"regions",12
"rejected",12
"relate",12
"remarkable",12
"remote",12
"rent",12
"represent",12
"researchers",12
"resigned",12
"resist",12
"retirement",12
"returning",12
"returns",12
"revolution",12
"ridiculous",12
"roads",12
"royal",12
"salem",12
"sam",12
"seemingly",12
"select",12
"sensitive",12
"sentence",12
"silence",12
"silly",12
"singer",12
"sir",12
"smh",12
"solar",12
"sometime",12
"sooner",12
"spectacular",12
"springs",12
"stations",12
"stir",12
"stopping",12
"strongly",12
"suffered",12
"suits",12
"supervisor",12
"suppose",12
"survey",12
"systems",12
"tablespoons",12
"teach",12
"teaspoon",12
"teenage",12
"teenager",12
"testified",12
"threw",12
"thrilled",12
"thx",12
"tons",12
"tower",12
"toy",12
"transition",12
"twin",12
"unable",12
"unions",12
"ups",12
"virginia",12
"visiting",12
"volume",12
"walker",12
"wardrobe",12
"wasted",12
"weren’t",12
"wire",12
"wishes",12
"worlds",12
"-point",11
"aa",11
"academy",11
"achievement",11
"acknowledged",11
"adams",11
"adoption",11
"advocates",11
"amy",11
"angel",11
"architecture",11
"asleep",11
"athlete",11
"atmosphere",11
"atop",11
"att",11
"audio",11
"bday",11
"bedroom",11
"behalf",11
"beneath",11
"blast",11
"blessing",11
"blogging",11
"bones",11
"bowls",11
"branch",11
"breathe",11
"broncos",11
"bump",11
"burning",11
"bye",11
"cable",11
"canyon",11
"carries",11
"celebrated",11
"choices",11
"christopher",11
"cited",11
"claimed",11
"clip",11
"closely",11
"coaching",11
"column",11
"combination",11
"complaint",11
"connect",11
"conservation",11
"convicted",11
"cookies",11
"counties",11
"cousin",11
"cpr",11
"crews",11
"danger",11
"dedicated",11
"deer",11
"deny",11
"deserves",11
"destination",11
"device",11
"diet",11
"directed",11
"discuss",11
"discussed",11
"dispute",11
"distracted",11
"dough",11
"draws",11
"dropping",11
"dust",11
"ear",11
"edwards",11
"effectively",11
"eighth",11
"entries",11
"equally",11
"equity",11
"er",11
"essential",11
"estimates",11
"euro",11
"eve",11
"everyday",11
"exception",11
"excess",11
"existence",11
"expensive",11
"experiment",11
"exposure",11
"faced",11
"fake",11
"fallen",11
"fam",11
"fears",11
"feedback",11
"filming",11
"finger",11
"flag",11
"flooding",11
"fog",11
"folk",11
"foolish",11
"forgive",11
"germany",11
"gig",11
"ginger",11
"giveaway",11
"gospel",11
"grape",11
"grows",11
"gym",11
"hamilton",11
"harris",11
"hasn’t",11
"height",11
"heritage",11
"hilarious",11
"hire",11
"hooked",11
"hop",11
"hospitals",11
"hrs",11
"humans",11
"hunger",11
"ian",11
"identical",11
"ie",11
"improvement",11
"independence",11
"inspire",11
"interests",11
"intervention",11
"investigating",11
"islamic",11
"jay",11
"jessica",11
"jokes",11
"judgment",11
"karen",11
"kate",11
"kelly",11
"knicks",11
"l",11
"lakes",11
"lately",11
"laundry",11
"lawmakers",11
"layer",11
"le",11
"legacy",11
"lightly",11
"linked",11
"load",11
"lottery",11
"lying",11
"magical",11
"managing",11
"manhattan",11
"mans",11
"manufacturing",11
"marine",11
"matters",11
"mayo",11
"memphis",11
"michelle",11
"min",11
"ministry",11
"mitchell",11
"mixing",11
"mountains",11
"municipal",11
"muscle",11
"narrow",11
"naturally",11
"neat",11
"necessarily",11
"neck",11
"nicely",11
"northwest",11
"nowhere",11
"oak",11
"occasion",11
"ohios",11
"oldest",11
"parkway",11
"participate",11
"paste",11
"patch",11
"patrick",11
"penn",11
"performances",11
"perry",11
"phase",11
"photography",11
"physically",11
"pic",11
"pie",11
"pirates",11
"pitched",11
"pittsburgh",11
"pose",11
"princess",11
"principal",11
"prints",11
"proved",11
"purple",11
"quinn",11
"ranked",11
"ratings",11
"recalled",11
"receiving",11
"reduced",11
"refused",11
"relationships",11
"relatives",11
"rental",11
"represents",11
"republic",11
"rescue",11
"resource",11
"respond",11
"retail",11
"reverse",11
"revised",11
"robin",11
"robinson",11
"roles",11
"rolled",11
"rolls",11
"salvation",11
"sang",11
"scary",11
"scheme",11
"scottsdale",11
"screaming",11
"seeds",11
"senators",11
"shell",11
"sheriffs",11
"shoulders",11
"sigh",11
"signals",11
"snakes",11
"soda",11
"sons",11
"spanish",11
"spinning",11
"sponsor",11
"spots",11
"stepped",11
"stronger",11
"subtle",11
"sundays",11
"survived",11
"swing",11
"syria",11
"tag",11
"tape",11
"tasting",11
"tender",11
"thompson",11
"thousand",11
"threat",11
"tomato",11
"tourists",11
"tours",11
"trailer",11
"transit",11
"trick",11
"tyler",11
"ugly",11
"understood",11
"universities",11
